epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,216.013,0.46726,0.27763,0.87894,0.99816,1,0.995,0.88998,0.54473,0.24858,0.9365,0.0013367,0.0013367,0.0013367
69,219.156,0.46125,0.26742,0.87416,0.99821,1,0.995,0.87568,0.5812,0.25423,0.94327,0.0013268,0.0013268,0.0013268
70,222.316,0.49777,0.29724,0.90215,0.9981,1,0.995,0.88114,0.55632,0.23776,0.9331,0.0013169,0.0013169,0.0013169
71,225.469,0.46384,0.28605,0.87819,0.9981,1,0.995,0.89272,0.53739,0.25478,0.94241,0.001307,0.001307,0.001307
72,228.616,0.46597,0.28725,0.86273,0.99821,1,0.995,0.88309,0.56443,0.2493,0.93483,0.0012971,0.0012971,0.0012971
73,231.744,0.45664,0.28294,0.86589,0.99825,1,0.995,0.89566,0.52003,0.23982,0.91289,0.0012872,0.0012872,0.0012872
74,234.886,0.44501,0.27494,0.88303,0.99816,1,0.995,0.86844,0.64734,0.25892,0.98673,0.0012773,0.0012773,0.0012773
75,238.027,0.48858,0.2843,0.88436,0.99816,1,0.995,0.89408,0.53136,0.25171,0.92309,0.0012674,0.0012674,0.0012674
76,241.172,0.44706,0.28072,0.88046,0.99817,1,0.995,0.88879,0.51513,0.26886,0.92057,0.0012575,0.0012575,0.0012575
77,244.297,0.46401,0.28267,0.88913,0.99811,1,0.995,0.87584,0.55562,0.25035,0.94145,0.0012476,0.0012476,0.0012476
78,247.483,0.45103,0.26978,0.87527,0.99822,1,0.995,0.87832,0.56211,0.26656,0.9483,0.0012377,0.0012377,0.0012377
79,250.799,0.48027,0.29496,0.89028,0.99818,1,0.995,0.88269,0.58481,0.30322,0.95414,0.0012278,0.0012278,0.0012278
80,254.056,0.47713,0.28224,0.88212,0.99822,1,0.995,0.8815,0.59926,0.30143,0.94872,0.0012179,0.0012179,0.0012179
